,country_home,country_checkin,user,language_home,language_checkin,same_language,distance,gdp_difference
843,indonesia,cook islands,1,bahasa,,0,9684.37444347382,-1800.0
844,indonesia,czech republic,1,bahasa,greek,0,11092.75225979454,-12500.0
845,indonesia,france,2,bahasa,french,0,11948.101718835092,-24400.0
846,indonesia,germany,2,bahasa,german,0,11216.969856104424,-24400.0
847,indonesia,hong kong,2,bahasa,,0,3302.1144015456957,-25600.0
848,indonesia,hungary,2,bahasa,hungarian,0,10741.791308717126,-10700.0
849,indonesia,ireland,1,bahasa,english,0,12083.145880224627,-26400.0
850,indonesia,italy,5,bahasa,italian,0,10832.72969521948,-23500.0
851,indonesia,japan,5,bahasa,japanese,0,5694.221504244906,-25000.0
852,indonesia,"korea, republic of",1,bahasa,,0,5294.242531641796,
853,indonesia,macao,1,bahasa,,0,3352.001084890341,
854,indonesia,malaysia,14,bahasa,bahasa,1,1227.2953119076024,-5800.0
855,indonesia,marshall islands,1,bahasa,marshallese,0,7279.356297046394,1600.0
856,indonesia,"moldova, republic of",1,bahasa,,0,10002.583285505092,
857,indonesia,myanmar,1,bahasa,makhuwa,0,3277.2168720681116,
858,indonesia,netherlands,1,bahasa,dutch,0,11748.91386599951,-25400.0
859,indonesia,philippines,1,bahasa,filipino,0,2508.2843436216262,-1400.0
860,indonesia,portugal,1,bahasa,portuguese,0,12958.697284009922,-14800.0
861,indonesia,romania,6,bahasa,romanian,0,10213.7022931412,-3800.0
862,indonesia,singapore,9,bahasa,english,0,1084.8178818562876,-20500.0
863,indonesia,spain,1,bahasa,castilian,0,11684.525766450195,-18800.0
864,indonesia,thailand,4,bahasa,thai,0,2331.144792856568,-4200.0
865,indonesia,united arab emirates,1,bahasa,arabic,0,6691.925384514566,-20000.0
866,indonesia,united kingdom,3,bahasa,english,0,12183.124868894049,-24500.0
867,indonesia,united states,7,bahasa,english,0,14066.42092381581,-34600.0
868,"iran, islamic republic of",armenia,1,,armenian,0,1348.20587436943,
869,"iran, islamic republic of",ghana,1,,asante,0,6625.445437237301,
870,"iran, islamic republic of",italy,1,,italian,0,3463.727307091225,
871,"iran, islamic republic of",united arab emirates,1,,arabic,0,554.8741551444117,
872,"iran, islamic republic of",united states,1,,english,0,10735.627976505793,
873,iraq,"iran, islamic republic of",1,arabic,,0,416.9355511363606,
874,iraq,spain,1,arabic,castilian,0,3558.244361612573,-20500.0
875,ireland,argentina,1,english,spanish,0,11319.871419783449,18400.0
876,ireland,bosnia and herzegovina,1,english,bosnian,0,2192.709980660759,
877,ireland,canada,1,english,english,1,7009.237030067331,-200.0
878,ireland,denmark,2,english,danish,0,1325.8954717882527,-1500.0
879,ireland,france,2,english,french,0,952.2582089737194,2000.0
880,ireland,germany,3,english,german,0,1441.1299393505942,2000.0
881,ireland,greece,1,english,greek,0,3023.3114371142287,9600.0
882,ireland,hong kong,1,english,,0,9839.876212305808,800.0
883,ireland,hungary,2,english,hungarian,0,2050.382659714259,15700.0
884,ireland,iceland,1,english,icelandic,0,1597.8714274061094,-1300.0
885,ireland,india,1,english,hindi,0,8592.046220889133,26700.0
886,ireland,italy,1,english,italian,0,1660.8661367161344,2900.0
887,ireland,mexico,1,english,spanish,0,8468.160869832358,20600.0
888,ireland,portugal,1,english,portuguese,0,1711.4668872291995,11600.0
889,ireland,romania,3,english,romanian,0,2279.9231994310685,22600.0
890,ireland,slovenia,1,english,slovene,0,1730.801516243316,10600.0
891,ireland,spain,2,english,castilian,0,1971.684516292474,7600.0
892,ireland,sweden,1,english,swedish,0,1627.362219949095,2800.0
893,ireland,switzerland,1,english,german,0,1177.9769670515868,-3100.0
894,ireland,turkey,1,english,turkish,0,2951.610501989479,22900.0
895,ireland,united kingdom,12,english,english,1,409.7818782734931,1900.0
896,ireland,united states,3,english,english,1,7175.346398031133,-8200.0
897,isle of man,canada,1,,english,0,5152.823627218297,-8800.0
898,isle of man,greenland,1,,,0,2624.1327935854415,1000.0
899,isle of man,india,2,,hindi,0,6917.904984277718,18100.0
900,isle of man,japan,1,,japanese,0,9364.222969700271,-7200.0
901,isle of man,malaysia,1,,bahasa,0,11464.727831133463,12000.0
902,isle of man,netherlands,1,,dutch,0,789.9358418991696,-7600.0
903,isle of man,united kingdom,3,,english,0,391.0499599801968,-6700.0
904,isle of man,united states,4,,english,0,6788.585957276444,-16800.0
905,israel,netherlands,1,hebrew,dutch,0,3311.1300553294195,-8800.0
906,israel,spain,1,hebrew,castilian,0,3063.5535747648637,-2200.0
907,israel,turkey,1,hebrew,turkish,0,1183.6711679049913,13100.0
908,israel,united kingdom,2,hebrew,english,0,3582.86072569834,-7900.0
909,israel,united states,2,hebrew,english,0,10177.569585998703,-18000.0
910,italy,argentina,1,italian,spanish,0,11072.687343200345,15500.0
911,italy,australia,5,italian,english,0,14587.746324967477,-2300.0
912,italy,austria,10,italian,german,0,550.5245729160192,-3300.0
913,italy,bahrain,1,italian,arabic,0,4236.519751682715,9800.0
914,italy,belgium,19,italian,dutch,0,790.9251349025933,-2400.0
915,italy,bermuda,1,italian,,0,6333.358237611175,-9300.0
916,italy,bosnia and herzegovina,1,italian,bosnian,0,577.5680590554616,
917,italy,brazil,3,italian,portuguese,0,9252.167306421072,19100.0
918,italy,bulgaria,1,italian,bulgarian,0,1502.8485086570863,19100.0
919,italy,canada,3,italian,english,0,6095.3847713544665,-3100.0
920,italy,cape verde,1,italian,english,0,4378.449378410734,25300.0
921,italy,chile,1,italian,spanish,0,11741.213081145119,16800.0
922,italy,china,4,italian,chinese,0,7811.44188303253,21700.0
923,italy,colombia,2,italian,spanish,0,9079.397497909596,20400.0
924,italy,cook islands,1,italian,,0,16887.51804297415,21700.0
925,italy,croatia,4,italian,croatian,0,479.24344491118785,16100.0
926,italy,cyprus,1,italian,greek,0,2334.2959415199803,7500.0
927,italy,czech republic,1,italian,greek,0,634.6500241621345,11000.0
928,italy,denmark,3,italian,danish,0,1211.94909483452,-4400.0
929,italy,egypt,1,italian,arabic,0,2953.965784140691,22700.0
930,italy,finland,3,italian,finnish,0,2316.5917149582365,-700.0
931,italy,france,49,italian,french,0,694.5154130824718,-900.0
932,italy,germany,32,italian,german,0,755.7258953387882,-900.0
933,italy,greece,5,italian,greek,0,1149.1915782645672,6700.0
934,italy,guatemala,1,italian,spanish,0,9216.8344487714,22600.0
935,italy,holy see (vatican city state),43,italian,,0,386.28527407581265,
936,italy,hong kong,3,italian,,0,9304.447713573045,-2100.0
937,italy,iceland,1,italian,icelandic,0,3203.3514081015755,-4200.0
938,italy,india,6,italian,hindi,0,6645.207652380491,23800.0
939,italy,indonesia,1,italian,bahasa,0,11094.454181858098,23500.0
940,italy,"iran, islamic republic of",1,italian,,0,3681.162108036074,
941,italy,ireland,8,italian,english,0,1573.5237664061297,-2900.0
942,italy,isle of man,14,italian,,0,1819.1732094419606,5700.0
943,italy,israel,1,italian,hebrew,0,2661.311400870793,6900.0
944,italy,japan,3,italian,japanese,0,9652.102561504622,-1500.0
945,italy,lao people's democratic republic,1,italian,,0,8697.66414689173,
946,italy,luxembourg,1,italian,luxembourgish,0,656.4439756779399,-28400.0
947,italy,malta,2,italian,maltese,0,1149.2367132169288,9000.0
948,italy,mauritius,1,italian,creole,0,8789.134563544509,15300.0
949,italy,mexico,2,italian,spanish,0,9455.818372296053,17700.0
950,italy,morocco,3,italian,arabic,0,2156.364488697905,22700.0
951,italy,netherlands,22,italian,dutch,0,988.0813492033985,-1900.0
952,italy,norway,3,italian,norwegian,0,1668.6984673539707,-11100.0
953,italy,poland,5,italian,polish,0,1086.6552380637681,15600.0
954,italy,portugal,7,italian,portuguese,0,1754.3465192733745,8700.0
955,italy,romania,3,italian,romanian,0,1222.9633325583386,19700.0
956,italy,serbia,1,italian,serbian,0,885.6495356880025,24500.0
957,italy,singapore,3,italian,english,0,10066.338026355996,3000.0
958,italy,slovakia,3,italian,slovak,0,671.1569580093952,13400.0
959,italy,slovenia,3,italian,slovene,0,425.04117712123144,7700.0
960,italy,south africa,1,italian,isizulu,0,8853.083211855388,16000.0
961,italy,spain,27,italian,castilian,0,1016.2348647344876,4700.0
962,italy,sudan,1,italian,arabic,0,2945.2168128283456,24800.0
963,italy,sweden,4,italian,swedish,0,1518.865089036724,-100.0
964,italy,switzerland,16,italian,german,0,387.4653506490224,-6000.0
965,italy,turkey,8,italian,turkish,0,1647.101555885763,20000.0
966,italy,united arab emirates,5,italian,arabic,0,4627.496343422351,3500.0
967,italy,united kingdom,60,italian,english,0,1291.2840786031072,-1000.0
968,italy,united states,36,italian,english,0,8322.24521932374,-11100.0
969,italy,uruguay,1,italian,spanish,0,11028.837790351645,13900.0
970,italy,"venezuela, bolivarian republic of",1,italian,,0,8104.854386032912,
971,jamaica,canada,1,english,english,1,3025.8265713008363,-25900.0
972,jamaica,cayman islands,1,english,,0,394.8742754707695,-31100.0
973,jamaica,finland,2,english,finnish,0,8956.16290835178,-23500.0
974,jamaica,isle of man,1,english,,0,7321.77677494528,-17100.0
975,jamaica,"korea, republic of",1,english,,0,13331.317536087683,
976,jamaica,libya,1,english,arabic,0,8936.399490065187,-2500.0
977,jamaica,poland,1,english,polish,0,9016.65093261305,-7200.0
978,jamaica,united states,1,english,english,1,2435.608014705252,-33900.0
979,japan,afghanistan,1,japanese,dari,0,6558.003355285028,27500.0
980,japan,angola,1,japanese,portuguese,0,13655.736105172065,26300.0
981,japan,antarctica,2,japanese,,0,13978.21242054014,
982,japan,argentina,9,japanese,spanish,0,18280.24505108396,17000.0
983,japan,australia,38,japanese,english,0,8080.216893047591,-800.0
984,japan,austria,14,japanese,german,0,9133.054578231815,-1800.0
985,japan,azerbaijan,1,japanese,azerbaijani,0,7349.064432319745,24800.0
986,japan,bahrain,4,japanese,arabic,0,8300.555130882973,11300.0
987,japan,barbados,1,japanese,english,0,14213.641086970087,12500.0
988,japan,belgium,12,japanese,dutch,0,9440.469255419219,-900.0
989,japan,bhutan,1,japanese,sharchhopka,0,4700.255116402182,26900.0
990,japan,"bolivia, plurinational state of",1,japanese,,0,17277.925670916844,
991,japan,brazil,11,japanese,portuguese,0,18558.226825551363,20600.0
992,japan,bulgaria,3,japanese,bulgarian,0,9134.240093784889,20600.0
993,japan,cambodia,2,japanese,khmer,0,4364.745907787496,26300.0
994,japan,canada,34,japanese,english,0,8108.327909294194,-1600.0
995,japan,chad,1,japanese,french,0,12240.141952009313,27000.0
996,japan,chile,3,japanese,spanish,0,17004.40432146763,18300.0
997,japan,china,88,japanese,chinese,0,2009.6431211250433,23200.0
998,japan,christmas island,4,japanese,,0,6282.436061557534,
999,japan,colombia,2,japanese,spanish,0,14320.84685733523,21900.0
1000,japan,cook islands,1,japanese,,0,8507.898598764928,23200.0
1001,japan,costa rica,1,japanese,spanish,0,13176.163920194818,19100.0
1002,japan,croatia,1,japanese,croatian,0,9446.202323246316,17600.0
1003,japan,cyprus,7,japanese,greek,0,9094.512579408634,9000.0
1004,japan,czech republic,1,japanese,greek,0,9101.831712032837,12500.0
1005,japan,denmark,17,japanese,danish,0,8758.717461228169,-2900.0
1006,japan,egypt,2,japanese,arabic,0,9593.32001580027,24200.0
1007,japan,estonia,5,japanese,estonian,0,7878.562999185154,15900.0
1008,japan,finland,10,japanese,finnish,0,7808.1439561689795,800.0
1009,japan,france,64,japanese,french,0,9796.698119976936,600.0
1010,japan,french polynesia,1,japanese,,0,9269.765106622077,10700.0
1011,japan,gabon,1,japanese,french,0,13620.294052124373,22700.0
1012,japan,germany,47,japanese,german,0,9130.893257765163,600.0
1013,japan,gibraltar,1,japanese,,0,11254.545312786106,10700.0
1014,japan,greece,5,japanese,greek,0,9476.843322866138,8200.0
1015,japan,guam,5,japanese,,0,2521.693710890018,7200.0
1016,japan,guatemala,3,japanese,spanish,0,12303.13645636597,24100.0
1017,japan,holy see (vatican city state),2,japanese,,0,9778.070348650479,
1018,japan,hong kong,44,japanese,,0,2730.3068966193046,-600.0
1019,japan,hungary,3,japanese,hungarian,0,9024.365580703217,14300.0
1020,japan,india,19,japanese,hindi,0,6331.55475487129,25300.0
1021,japan,indonesia,21,japanese,bahasa,0,5105.827345865643,25000.0
1022,japan,"iran, islamic republic of",3,japanese,,0,7664.824907855269,
1023,japan,iraq,3,japanese,arabic,0,8209.325903246534,26700.0
1024,japan,ireland,2,japanese,english,0,9636.014332088982,-1400.0
1025,japan,israel,7,japanese,hebrew,0,9119.92300707078,8400.0
1026,japan,italy,24,japanese,italian,0,9727.141537762795,1500.0
1027,japan,jamaica,6,japanese,english,0,12852.657144203817,24300.0
1028,japan,jordan,1,japanese,arabic,0,9132.69599466884,23900.0
1029,japan,kazakhstan,10,japanese,kazakh,0,5825.0835091818635,21900.0
1030,japan,kenya,3,japanese,english,0,11341.850458173683,27200.0
1031,japan,"korea, republic of",45,japanese,,0,1118.3602716016499,
1032,japan,kuwait,3,japanese,arabic,0,8213.040125098893,9200.0
1033,japan,kyrgyzstan,13,japanese,kyrgyz,0,5545.580144766271,26600.0
1034,japan,lao people's democratic republic,1,japanese,,0,3940.127479409396,
1035,japan,latvia,1,japanese,latvian,0,7924.7243790545035,18000.0
1036,japan,lebanon,1,japanese,arabic,0,8984.62822707335,23400.0
1037,japan,liberia,1,japanese,english,0,14269.717018448475,27200.0
1038,japan,liechtenstein,1,japanese,german,0,9559.11524683155,3200.0
1039,japan,luxembourg,3,japanese,luxembourgish,0,9496.17966350268,-26900.0
1040,japan,macao,3,japanese,,0,2930.233376297509,
1041,japan,malaysia,12,japanese,bahasa,0,5257.444328513892,19200.0
1042,japan,maldives,2,japanese,dhivehi,0,7483.887872178717,24300.0
1043,japan,malta,1,japanese,maltese,0,10247.12001627002,10500.0
1044,japan,marshall islands,5,japanese,marshallese,0,3967.168927004577,26600.0
1045,japan,mexico,10,japanese,spanish,0,11614.298884884356,19200.0
1046,japan,monaco,2,japanese,french,0,9956.551895211285,1200.0
1047,japan,mongolia,3,japanese,mongolian,0,3105.191499466478,26400.0
1048,japan,morocco,3,japanese,arabic,0,11591.306925129142,24200.0
1049,japan,myanmar,5,japanese,makhuwa,0,4298.673859307929,
1050,japan,nepal,12,japanese,nepali,0,5067.854570842351,26800.0
1051,japan,netherlands,26,japanese,dutch,0,9214.56057257815,-400.0
1052,japan,new zealand,5,japanese,english,0,9196.970757307347,6600.0
1053,japan,northern mariana islands,4,japanese,,0,2356.906982073126,
1054,japan,norway,8,japanese,norwegian,0,8405.9903169161,-9600.0
1055,japan,oman,3,japanese,arabic,0,7787.125731342466,15100.0
1056,japan,pakistan,1,japanese,punjabi,0,6403.342786463264,26100.0
1057,japan,palau,1,japanese,palauan,0,3269.711061930419,19200.0
1058,japan,"palestine, state of",5,japanese,,0,9152.199046881335,
1059,japan,panama,2,japanese,spanish,0,13568.417912949886,21900.0
1060,japan,papua new guinea,1,japanese,tok,0,4687.248157439643,26000.0
1061,japan,peru,4,japanese,spanish,0,15381.965838673299,23100.0
1062,japan,philippines,13,japanese,filipino,0,3018.458189941395,23600.0
1063,japan,portugal,2,japanese,portuguese,0,10853.413313067427,10200.0
1064,japan,puerto rico,4,japanese,,0,13418.428547843845,11400.0
1065,japan,qatar,4,japanese,arabic,0,8082.777648408636,6700.0
1066,japan,romania,3,japanese,romanian,0,8619.616689187103,21200.0
1067,japan,russian federation,50,japanese,,0,5371.601443535607,
1068,japan,"saint helena, ascension and tristan da cunha",5,japanese,,0,15516.670595632542,
1069,japan,saudi arabia,4,japanese,arabic,0,9149.837770625394,16400.0
1070,japan,serbia,1,japanese,serbian,0,9179.04173950308,26000.0
1071,japan,singapore,29,japanese,english,0,5295.116420108065,4500.0
1072,japan,slovenia,1,japanese,slovene,0,9353.67031228401,9200.0
1073,japan,somalia,1,japanese,somali,0,9615.873905910796,27700.0
1074,japan,south africa,5,japanese,isizulu,0,13543.200672791629,17500.0
1075,japan,south georgia and the south sandwich islands,1,japanese,,0,14546.596973942562,
1076,japan,spain,28,japanese,castilian,0,10621.567855898085,6200.0
1077,japan,svalbard and jan mayen,2,japanese,,0,6405.6109493434415,
1078,japan,sweden,21,japanese,swedish,0,8321.496761406512,1400.0
1079,japan,switzerland,20,japanese,german,0,9686.895211151501,-4500.0
1080,japan,"taiwan, province of china",64,japanese,,0,2123.446005716491,
1081,japan,tajikistan,1,japanese,tajik,0,5937.70323540363,27200.0
1082,japan,thailand,39,japanese,thai,0,4766.121589481405,20800.0
1083,japan,tokelau,2,japanese,,0,5833.94060635841,
1084,japan,tonga,2,japanese,tongan,0,7682.160067524434,26000.0
1085,japan,turkey,5,japanese,turkish,0,8403.023943586977,21500.0
1086,japan,ukraine,6,japanese,ukrainian,0,8151.75269196302,22800.0
1087,japan,united arab emirates,5,japanese,arabic,0,8019.311022988824,5000.0
1088,japan,united kingdom,78,japanese,english,0,9560.104818196147,500.0
1089,japan,united states,450,japanese,english,0,9241.343006678755,-9600.0
1090,japan,uruguay,1,japanese,spanish,0,18909.731841403453,15400.0
1091,japan,uzbekistan,5,japanese,uzbek,0,6638.897037331876,26500.0
1092,japan,vanuatu,1,japanese,bislama,0,6873.867667675582,25300.0
1093,japan,"venezuela, bolivarian republic of",1,japanese,,0,13906.205652674951,
1094,japan,viet nam,25,japanese,,0,3925.1897889488555,
1095,jordan,egypt,2,arabic,arabic,1,519.2457272808579,300.0
1096,jordan,poland,1,arabic,polish,0,2559.93471969806,-6800.0
1097,jordan,united arab emirates,2,arabic,arabic,1,2036.9460515895937,-18900.0
1098,jordan,united states,2,arabic,english,0,11627.615522611452,-33500.0
1099,kenya,botswana,1,english,setswana,0,2635.884275384765,-8000.0
1100,kenya,burundi,1,english,kirundi,0,860.4760026286801,400.0
1101,kenya,fiji,1,english,english,1,15246.915703769986,-4800.0
1102,kenya,hong kong,1,english,,0,8756.339936402825,-27800.0
1103,kenya,new caledonia,1,english,,0,13924.807025265725,-14000.0
1104,kenya,nigeria,1,english,english,1,3453.085586708472,100.0
1105,kenya,spain,2,english,castilian,0,6386.974095908324,-21000.0
1106,kenya,sweden,1,english,swedish,0,6936.147512707509,-25800.0
1107,kenya,switzerland,1,english,german,0,6073.596383293195,-31700.0
1108,kenya,"tanzania, united republic of",3,english,,0,229.45376137217005,
1109,kenya,thailand,1,english,thai,0,7192.465371168029,-6400.0
1110,kenya,united kingdom,2,english,english,1,6820.047581506561,-26700.0
1111,kenya,united states,6,english,english,1,13508.270632239377,-36800.0
1112,kenya,zimbabwe,1,english,shona,0,1944.121308070598,-900.0
1113,"korea, republic of",canada,1,,english,0,8180.147625913971,
1114,"korea, republic of",china,1,,chinese,0,1203.1124933143637,
1115,"korea, republic of",japan,3,,japanese,0,1009.0241590849294,
1116,"korea, republic of","korea, democratic people's republic of",1,,,0,573.4643841461208,
1117,"korea, republic of",united kingdom,1,,english,0,8944.079768848493,
1118,"korea, republic of",united states,4,,english,0,9670.86290626912,
1119,kuwait,australia,1,arabic,english,0,11071.132887824138,-10000.0
1120,kuwait,egypt,1,arabic,arabic,1,1719.4944723353376,15000.0
1121,kuwait,united states,1,arabic,english,0,12489.088915331049,-18800.0
1122,kyrgyzstan,japan,1,kyrgyz,japanese,0,5551.870461815718,-26600.0
1123,lao people's democratic republic,thailand,1,,thai,0,587.7160335292433,
1124,latvia,france,1,latvian,french,0,1703.0869370480946,-17400.0
1125,latvia,germany,1,latvian,german,0,841.254450026698,-17400.0
1126,lebanon,france,1,arabic,french,0,3156.6346354082657,-22800.0
1127,lebanon,libya,1,arabic,arabic,1,2103.7957695899545,-1600.0
1128,lebanon,"taiwan, province of china",1,arabic,,0,8121.332837889353,
1129,libya,jamaica,1,arabic,english,0,8916.910230243362,2500.0
1130,lithuania,cyprus,1,lithuanian,greek,0,2301.609972981045,-7800.0
1131,luxembourg,austria,3,luxembourgish,german,0,429.1214060510662,25100.0
1132,luxembourg,belgium,9,luxembourgish,dutch,0,260.09981809554984,26000.0
1133,luxembourg,canada,1,luxembourgish,english,0,5725.399552906794,25300.0
1134,luxembourg,cyprus,2,luxembourgish,greek,0,2699.785807913409,35900.0
1135,luxembourg,finland,1,luxembourgish,finnish,0,1669.6539355454556,27700.0
1136,luxembourg,france,5,luxembourgish,french,0,619.4782852794475,27500.0
1137,luxembourg,germany,10,luxembourgish,german,0,354.26638756764527,27500.0
1138,luxembourg,indonesia,1,luxembourgish,bahasa,0,12112.262775717592,51900.0
1139,luxembourg,italy,5,luxembourgish,italian,0,757.2686341366299,28400.0
1140,luxembourg,latvia,1,luxembourgish,latvian,0,1449.8461833811914,44900.0
1141,luxembourg,lithuania,1,luxembourgish,lithuanian,0,1417.0402506129083,43700.0
1142,luxembourg,nepal,2,luxembourgish,nepali,0,6920.950587715546,53700.0
1143,luxembourg,netherlands,5,luxembourgish,dutch,0,300.764595992702,26500.0
1144,luxembourg,portugal,1,luxembourgish,portuguese,0,1712.4274691098183,37100.0
1145,luxembourg,romania,2,luxembourgish,romanian,0,1590.3742007344429,48100.0
1146,luxembourg,spain,8,luxembourgish,castilian,0,1223.1550951645825,33100.0
1147,luxembourg,sweden,1,luxembourgish,swedish,0,819.3451767721126,28300.0
1148,luxembourg,switzerland,5,luxembourgish,german,0,376.7557267627679,22400.0
1149,luxembourg,united arab emirates,2,luxembourgish,arabic,0,5003.886230056115,31900.0
1150,luxembourg,united kingdom,6,luxembourgish,english,0,532.5663380946934,27400.0
1151,luxembourg,united states,8,luxembourgish,english,0,7249.88563228281,17300.0
1152,macao,china,1,,chinese,0,1452.3316752112478,
1153,macao,greece,1,,greek,0,8609.28944602131,
1154,macao,italy,3,,italian,0,9231.163708432561,
1155,macao,portugal,1,,portuguese,0,10995.750322471844,
1156,macao,spain,1,,castilian,0,10508.415369313383,
1157,macao,thailand,2,,thai,0,1683.5961683071112,
1158,madagascar,canada,1,french,english,0,13120.252538670926,-29000.0
1159,madagascar,congo,1,french,,0,3911.154274297137,
1160,madagascar,nigeria,1,french,english,0,5569.030010481076,-100.0
1161,madagascar,portugal,1,french,portuguese,0,10182.186432913606,-17200.0
1162,madagascar,russian federation,1,french,,0,6307.748352444068,
1163,madagascar,senegal,1,french,french,1,8021.978965605618,-800.0
1164,madagascar,spain,1,french,castilian,0,8476.155214009534,-21200.0
1165,madagascar,"tanzania, united republic of",1,french,,0,2378.783661727405,
1166,madagascar,united states,1,french,english,0,14451.170609513016,-37000.0
1167,malawi,cameroon,1,english,english,1,3588.082903256293,-1200.0
1168,malawi,south africa,1,english,isizulu,0,1828.1122441726675,-10100.0
1169,malawi,united states,1,english,english,1,13263.09544830935,-37200.0
1170,malaysia,australia,6,bahasa,english,0,5925.201212006996,-20000.0
1171,malaysia,denmark,1,bahasa,danish,0,9938.708383388815,-22100.0
1172,malaysia,india,2,bahasa,hindi,0,3650.8309832680034,6100.0
1173,malaysia,indonesia,1,bahasa,bahasa,1,1990.5387654699073,5800.0
1174,malaysia,italy,2,bahasa,italian,0,9981.56410686324,-17700.0
1175,malaysia,japan,3,bahasa,japanese,0,4975.419109558777,-19200.0
1176,malaysia,maldives,2,bahasa,dhivehi,0,3159.955573199675,5100.0
1177,malaysia,norway,1,bahasa,norwegian,0,9759.058649341845,-28800.0
1178,malaysia,philippines,1,bahasa,filipino,0,1564.4858282909197,4400.0
1179,malaysia,singapore,9,bahasa,english,0,312.5360662999385,-14700.0
1180,malaysia,sri lanka,1,bahasa,sinhala,0,2429.338766735603,5300.0
1181,malaysia,sweden,1,bahasa,swedish,0,9636.647833926752,-17800.0
1182,malaysia,"taiwan, province of china",2,bahasa,,0,3146.07209591107,
1183,malaysia,thailand,2,bahasa,thai,0,1824.2656729170894,1600.0
1184,malaysia,united arab emirates,1,bahasa,arabic,0,5532.124438149793,-14200.0
1185,malaysia,united kingdom,3,bahasa,english,0,11038.870876344567,-18700.0
1186,malaysia,united states,3,bahasa,english,0,15251.774638599121,-28800.0
1187,maldives,malaysia,1,dhivehi,bahasa,0,3101.81852933328,-5100.0
1188,maldives,spain,1,dhivehi,castilian,0,9654.071213647429,-18100.0
1189,maldives,sri lanka,1,dhivehi,sinhala,0,865.2166588748966,200.0
1190,maldives,united arab emirates,1,dhivehi,arabic,0,3044.1893950530725,-19300.0
1191,malta,austria,1,maltese,german,0,1376.034939280178,-12300.0
1192,malta,isle of man,1,maltese,,0,2463.550706642699,-3300.0
1193,malta,united kingdom,1,maltese,english,0,2090.6022803817777,-10000.0
1194,mayotte,hong kong,1,,,0,8467.12158072547,-26200.0
1195,mayotte,macao,2,,,0,8406.000732296323,
1196,mexico,anguilla,1,spanish,,0,2692.297628823197,400.0
1197,mexico,bahamas,1,spanish,azerbaijani,0,1610.8631361214666,
1198,mexico,canada,3,spanish,english,0,3700.436199631251,-20800.0
1199,mexico,colombia,3,spanish,spanish,1,3170.5307678667714,2700.0
1200,mexico,costa rica,1,spanish,spanish,1,2448.402480528605,-100.0
1201,mexico,cuba,1,spanish,spanish,1,641.3192338707853,6100.0
1202,mexico,dominican republic,1,spanish,spanish,1,2154.7387773820706,3000.0
1203,mexico,france,2,spanish,french,0,9576.974368021145,-18600.0
1204,mexico,germany,3,spanish,german,0,9494.485502075639,-18600.0
1205,mexico,guatemala,1,spanish,spanish,1,1012.9566247296399,4900.0
1206,mexico,hungary,1,spanish,hungarian,0,10368.618397603075,-4900.0
1207,mexico,iceland,1,spanish,icelandic,0,7112.746273218029,-21900.0
1208,mexico,japan,1,spanish,japanese,0,11297.531308946736,-19200.0
1209,mexico,netherlands,1,spanish,dutch,0,8563.432034509706,-19600.0
1210,mexico,puerto rico,1,spanish,,0,2302.807569025767,-7800.0
1211,mexico,spain,2,spanish,castilian,0,9222.360240388834,-13000.0
1212,mexico,turks and caicos islands,1,spanish,,0,1902.2420596952643,
1213,mexico,united kingdom,1,spanish,english,0,8909.49911767921,-18700.0
1214,mexico,united states,23,spanish,english,0,1605.9551638594376,-28800.0
1215,mexico,uruguay,1,spanish,spanish,1,7403.831446968299,-3800.0
1216,mexico,viet nam,2,spanish,,0,15492.462279572583,
1217,mexico,"virgin islands, british",1,spanish,,0,2478.0169952391047,
1218,"micronesia, federated states of",guam,1,,,0,1630.6188735663081,
1219,"moldova, republic of",japan,1,,japanese,0,8533.020698432965,
1220,monaco,brazil,1,french,portuguese,0,9028.276245497265,19400.0
1221,monaco,italy,1,french,italian,0,340.7521075956312,300.0
1222,morocco,belgium,1,arabic,dutch,0,2157.718770311877,-25100.0
1223,morocco,france,6,arabic,french,0,1665.66337178299,-23600.0
1224,morocco,india,1,arabic,hindi,0,7977.053998100517,1100.0
1225,morocco,united kingdom,4,arabic,english,0,2128.075781758384,-23700.0
1226,morocco,united states,3,arabic,english,0,8384.054250954818,-33800.0
1227,namibia,germany,1,oshiwambo,german,0,7901.8442238743955,-20400.0
1228,namibia,south africa,1,oshiwambo,isizulu,0,1185.3754164857298,-3500.0
1229,namibia,united states,1,oshiwambo,english,0,15776.045015266887,-30600.0
1230,nepal,india,1,nepali,hindi,0,1255.1331435417435,-1500.0
1231,nepal,"taiwan, province of china",1,nepali,,0,3566.703750128082,
1232,nepal,united states,1,nepali,english,0,12485.899183013578,-36400.0
1233,netherlands,albania,1,dutch,albanian,0,1665.6896488876625,24100.0
1234,netherlands,andorra,1,dutch,catalan,0,1115.7324354919863,9600.0
1235,netherlands,armenia,1,dutch,armenian,0,3185.853631288196,25100.0
1236,netherlands,aruba,2,dutch,,0,7908.00827498425,600.0
1237,netherlands,australia,4,dutch,english,0,16638.30892462557,-400.0
1238,netherlands,austria,17,dutch,german,0,816.28975652179,-1400.0
1239,netherlands,barbados,1,dutch,english,0,7092.074782824694,12900.0
1240,netherlands,belgium,11,dutch,dutch,1,240.9009929791952,-500.0
1241,netherlands,botswana,1,dutch,setswana,0,8339.833587350668,19600.0
